id_usuario,nome,idade,cep,data_de_nascimento,renda,bairro,cidade
3408,Rafael Viana,61,04022-816,1964-01-14,13540.89,Boa Vista,São Paulo
3409,Luiz Gustavo Jesus,34,03973-540,1991-04-29,3087.52,Centro,São Paulo
3410,Caio Teixeira,60,01422-654,1965-04-23,12772.85,Santana,São Paulo
3411,Ana Clara Freitas,25,01574-928,2000-04-06,12760.55,Centro,São Paulo
3412,Isabelly Sampaio,57,03872-996,1967-07-26,9819.25,Pinheiros,São Paulo
3413,Elisa Fernandes,58,02101-005,1966-07-15,8793.46,Liberdade,São Paulo
3414,Sra. Maya Ribeiro,56,04957-720,1968-11-18,10338.68,Bela Vista,São Paulo
3415,Maria Laura Viana,55,03664-397,1970-04-06,13395.48,Santana,São Paulo
3416,Rafaela Abreu,31,02114-409,1993-10-25,2026.67,Mooca,São Paulo
3417,Isadora Oliveira,21,01960-057,2003-12-06,2383.36,Vila Nova Conceição,São Paulo
3418,Marcos Vinicius Mendes,66,02407-284,1958-10-26,2911.42,Pinheiros,São Paulo
3419,Stella Pastor,44,03829-572,1980-09-28,12735.33,Bela Vista,São Paulo
3420,Bianca Albuquerque,23,03054-920,2001-07-27,2167.73,Liberdade,São Paulo
3421,Milena Almeida,37,04439-502,1987-11-02,2694.49,Vila Nova Conceição,São Paulo
3422,Davi Lucca Carvalho,28,03125-187,1997-01-30,2053.91,Santana,São Paulo
3423,Renan Sampaio,41,03072-700,1983-05-31,13188.5,Liberdade,São Paulo
3424,Samuel Costela,50,02800-159,1975-02-28,2737.02,Centro,São Paulo
3425,Bernardo Aparecida,21,05765-686,2004-01-18,13825.48,Itaim Bibi,São Paulo
3426,Yasmin Freitas,23,04354-828,2001-08-04,12227.26,Mooca,São Paulo
3427,Sophia da Costa,65,05137-232,1959-12-14,2165.49,Mooca,São Paulo
3428,Marcela Fonseca,35,03681-883,1989-07-18,2697.55,Vila Nova Conceição,São Paulo
3429,Srta. Elisa Cardoso,25,01361-764,1999-06-27,2394.09,Santana,São Paulo
3430,Dr. Yuri Pacheco,27,03435-791,1997-05-11,2125.12,Pinheiros,São Paulo
3431,Leonardo da Conceição,18,05980-528,2007-01-21,2156.73,Pinheiros,São Paulo
3432,João Pedro Gomes,62,05745-127,1963-03-03,11658.88,Santana,São Paulo
3433,Lunna Cunha,62,02740-146,1962-10-19,12690.17,Santana,São Paulo
3434,Sra. Maitê Novais,41,03258-287,1983-11-13,12417.21,Liberdade,São Paulo
3435,Ana Clara Viana,23,05077-143,2001-05-07,14688.53,Bela Vista,São Paulo
3436,Brayan Câmara,25,03867-894,1999-06-30,1682.58,Pinheiros,São Paulo
3437,Dra. Manuela Correia,45,04487-304,1980-01-21,3092.04,Mooca,São Paulo
3438,Marcos Vinicius Lima,40,01666-680,1984-10-03,12543.28,Santana,São Paulo
3439,Bianca Farias,66,01374-860,1958-12-05,1751.63,Vila Nova Conceição,São Paulo
3440,Dr. Vinícius Novais,69,04647-179,1955-12-27,11248.09,Pinheiros,São Paulo
3441,Aurora Nunes,52,01317-253,1973-04-10,11341.53,Mooca,São Paulo
3442,Maria Flor Campos,65,01033-302,1959-07-09,2181.12,Itaim Bibi,São Paulo
3443,Vitor Hugo Silveira,28,02259-142,1996-11-14,15318.97,Jardim América,São Paulo
3444,Samuel Farias,20,03061-698,2004-08-06,2342.83,Jardim América,São Paulo
3445,Juliana Gomes,44,02208-315,1980-09-17,13280.5,Liberdade,São Paulo
3446,Noah Mendonça,29,05551-173,1996-02-27,2755.24,Jardim América,São Paulo
3447,Yuri Cavalcante,46,01371-037,1978-08-19,2750.88,Pinheiros,São Paulo
3448,Eloah Rezende,27,02458-319,1997-12-17,11886.8,Liberdade,São Paulo
3449,Emanuel Sá,57,04091-987,1967-08-30,2421.06,Boa Vista,São Paulo
3450,João Pedro Vieira,59,05567-140,1965-11-28,1606.94,Itaim Bibi,São Paulo
3451,Léo Pires,42,05764-141,1982-06-11,9485.21,Pinheiros,São Paulo
3452,Sr. Vitor Hugo Gonçalves,63,05866-296,1962-05-09,14741.97,Vila Nova Conceição,São Paulo
3453,Emanuella Silva,36,02670-663,1989-02-03,8394.58,Boa Vista,São Paulo
3454,Heitor Mendonça,52,01447-552,1972-08-27,13286.03,Bela Vista,São Paulo
3455,Sr. João Felipe Rios,51,02720-379,1973-10-21,16161.77,Bela Vista,São Paulo
3456,Benjamin Sá,42,05134-538,1983-02-05,14137.52,Santana,São Paulo
3457,Dr. Asafe Monteiro,41,03602-690,1984-04-02,1861.96,Centro,São Paulo
3458,Sra. Julia da Cruz,32,05565-243,1992-06-13,14137.0,Jardim América,São Paulo
3459,Amanda Costela,56,05234-754,1969-02-24,15278.87,Bela Vista,São Paulo
3460,Pietra da Paz,33,01234-123,1991-11-15,15357.27,Itaim Bibi,São Paulo
3461,Maria Júlia Duarte,26,01793-354,1998-09-08,15264.68,Liberdade,São Paulo
3462,Enzo Vieira,58,03930-916,1967-01-17,15716.94,Bela Vista,São Paulo
3463,Sr. Arthur Viana,66,02465-174,1958-08-09,10139.95,Mooca,São Paulo
3464,Raquel Siqueira,53,02212-034,1972-02-10,8445.74,Mooca,São Paulo
3465,Raul Oliveira,46,05268-224,1978-12-05,2284.09,Mooca,São Paulo
3466,Sra. Emilly Ribeiro,50,03161-681,1975-05-08,9382.19,Bela Vista,São Paulo
3467,Breno Pires,39,01536-482,1985-05-23,3182.47,Bela Vista,São Paulo
3468,Sr. Davi Miguel Pastor,68,01709-970,1956-09-26,13671.26,Boa Vista,São Paulo
3469,Alícia da Mota,35,01495-674,1989-09-13,1734.73,Itaim Bibi,São Paulo
3470,Sabrina Silva,30,02714-959,1994-11-20,2477.79,Boa Vista,São Paulo
3471,Clarice Cunha,41,04273-176,1984-05-03,3213.61,Vila Nova Conceição,São Paulo
3472,Dra. Maria Liz Pinto,58,05160-464,1967-04-28,14980.49,Centro,São Paulo
3473,Cauê Montenegro,41,02536-829,1984-01-09,1926.22,Vila Nova Conceição,São Paulo
3474,Isabel Sá,34,04637-880,1990-05-27,1559.52,Centro,São Paulo
3475,Pietra Rezende,53,03363-308,1971-06-07,13925.88,Mooca,São Paulo
3476,Isadora Araújo,30,03837-732,1994-05-27,2195.07,Mooca,São Paulo
3477,Sr. João Guilherme Alves,41,05102-351,1984-02-22,10660.16,Jardim América,São Paulo
3478,Davi Luiz Guerra,56,04912-443,1969-04-30,1914.74,Vila Nova Conceição,São Paulo
3479,Srta. Alícia Farias,66,03608-811,1958-11-30,3396.71,Pinheiros,São Paulo
3480,Amanda Nogueira,34,01417-198,1990-12-09,11781.18,Jardim América,São Paulo
3481,Isadora Farias,28,02510-522,1996-06-27,11279.29,Jardim América,São Paulo
3482,Anthony Gabriel Nogueira,23,05589-216,2001-12-08,2928.69,Centro,São Paulo
3483,Dr. Samuel Guerra,19,05280-486,2006-04-03,7974.13,Liberdade,São Paulo
3484,Milena Pimenta,20,05746-216,2005-05-02,10059.4,Itaim Bibi,São Paulo
3485,Clara Mendonça,63,01748-774,1961-09-04,2359.65,Mooca,São Paulo
3486,Larissa Cavalcanti,31,04890-968,1994-02-07,9461.69,Bela Vista,São Paulo
3487,Caroline Casa Grande,19,05204-454,2005-06-14,3038.21,Mooca,São Paulo
3488,Maria Júlia da Paz,50,04449-594,1974-12-04,2488.14,Bela Vista,São Paulo
3489,Lorena da Costa,53,05705-701,1972-04-13,14918.48,Vila Nova Conceição,São Paulo
3490,Alice Teixeira,30,04463-374,1995-02-25,2828.55,Santana,São Paulo
3491,Yan Duarte,30,03014-760,1995-04-21,2265.95,Centro,São Paulo
3492,Sr. Davi Lucas Abreu,30,04832-236,1994-10-09,12513.45,Pinheiros,São Paulo
3493,Pedro Henrique Leão,62,04976-258,1963-01-19,13592.61,Centro,São Paulo
3494,Emanuelly Cardoso,28,04905-724,1997-04-03,10448.8,Boa Vista,São Paulo
3495,João Vitor Lopes,59,05385-470,1965-06-19,2492.77,Pinheiros,São Paulo
3496,Bella Barbosa,52,05493-908,1972-09-01,12747.56,Vila Nova Conceição,São Paulo
3497,Sra. Olívia Pinto,36,05299-269,1989-01-21,2360.58,Itaim Bibi,São Paulo
3498,Matteo Campos,34,02216-547,1990-08-12,10923.38,Jardim América,São Paulo
3499,Arthur Miguel Silveira,36,05634-653,1988-12-10,11841.03,Vila Nova Conceição,São Paulo
3500,Alexia da Cruz,49,01873-431,1975-12-25,1953.95,Santana,São Paulo
3501,Davi Martins,42,01818-314,1983-02-11,2319.77,Vila Nova Conceição,São Paulo
3502,Dr. Anthony Garcia,48,04361-066,1977-01-14,2302.42,Itaim Bibi,São Paulo
3503,Clarice Pereira,44,01543-445,1981-03-04,12492.96,Santana,São Paulo
3504,Carlos Eduardo Costela,60,03106-221,1964-12-30,10764.5,Bela Vista,São Paulo
3505,Maria Vitória Sousa,29,03553-400,1995-11-05,11466.37,Santana,São Paulo
3506,Marcelo Fernandes,45,03155-451,1980-01-08,2644.31,Boa Vista,São Paulo
3507,Leonardo Rezende,34,03423-925,1990-10-24,1675.24,Liberdade,São Paulo
3508,Clarice Mendes,33,03165-316,1991-06-14,11795.13,Liberdade,São Paulo
3509,Laura da Rosa,41,02353-255,1983-10-25,2078.36,Vila Nova Conceição,São Paulo
3510,Sr. Mathias Santos,52,05970-392,1972-12-07,12548.72,Bela Vista,São Paulo
3511,Sr. Davi Lucas Vargas,34,05453-222,1990-11-12,1880.06,Vila Nova Conceição,São Paulo
3512,Dr. Matheus Pires,45,04262-406,1980-02-27,10394.01,Santana,São Paulo
3513,Maya Barros,41,01844-718,1983-06-25,3081.26,Mooca,São Paulo
3514,Dante Pinto,62,01948-864,1963-04-10,1678.34,Boa Vista,São Paulo
3515,Carolina da Costa,46,05794-219,1978-10-15,13864.82,Centro,São Paulo
3516,Lucas Gabriel Cassiano,44,05649-575,1980-12-16,2415.46,Pinheiros,São Paulo
3517,Thales Cassiano,29,05994-878,1995-10-02,11124.69,Bela Vista,São Paulo
3518,Zoe Oliveira,28,04079-918,1996-10-31,10116.83,Boa Vista,São Paulo
3519,Nina Moraes,53,04333-618,1971-09-10,3386.94,Pinheiros,São Paulo
3520,Sr. Mathias Vargas,62,01438-671,1962-07-10,2009.5,Itaim Bibi,São Paulo
3521,Esther Silveira,53,04677-664,1972-04-28,10977.18,Boa Vista,São Paulo
3522,Olívia Mendes,63,02576-036,1961-07-13,1409.66,Itaim Bibi,São Paulo
3523,Benício Cassiano,52,02606-838,1972-12-13,11891.13,Bela Vista,São Paulo
3524,Yasmin Aragão,49,01410-527,1975-10-18,1935.91,Vila Nova Conceição,São Paulo
3525,Clarice Sá,58,01759-143,1966-12-20,2218.18,Centro,São Paulo
3526,Dra. Ana Clara Cavalcanti,47,02834-775,1977-08-24,19346.71,Bela Vista,São Paulo
3527,Ana Lívia Pastor,40,02994-227,1985-01-24,3456.33,Pinheiros,São Paulo
3528,Theodoro Almeida,66,02237-242,1958-07-25,1972.06,Vila Nova Conceição,São Paulo
3529,Arthur das Neves,57,03575-016,1968-01-05,10724.41,Jardim América,São Paulo
3530,Giovanna Oliveira,41,04209-641,1983-08-25,1901.66,Boa Vista,São Paulo
3531,Olívia Cardoso,65,03404-848,1959-09-10,2335.31,Boa Vista,São Paulo
3532,Daniela Vargas,44,02373-255,1981-01-22,11461.44,Santana,São Paulo
3533,Eloá Souza,67,04131-248,1957-05-21,9946.89,Liberdade,São Paulo
3534,Ravy Borges,29,05582-743,1995-08-30,1655.99,Mooca,São Paulo
3535,Vinicius Moreira,29,02763-367,1996-03-19,2377.87,Itaim Bibi,São Paulo
3536,Sra. Alícia Pacheco,44,05858-843,1980-10-29,10746.6,Pinheiros,São Paulo
3537,Dr. Matheus Gonçalves,32,02095-538,1993-03-06,12888.37,Bela Vista,São Paulo
3538,Dra. Rafaela Garcia,44,02059-011,1980-06-26,2927.9,Mooca,São Paulo
3539,Ravi Fogaça,50,02768-918,1974-12-08,1730.15,Vila Nova Conceição,São Paulo
3540,Maya Ramos,36,05668-080,1988-11-16,12602.14,Centro,São Paulo
3541,Nicolas Monteiro,42,01585-354,1982-09-01,10492.87,Pinheiros,São Paulo
3542,Sr. Vicente Moreira,51,03715-083,1974-03-21,2626.45,Itaim Bibi,São Paulo
3543,Ana Beatriz das Neves,23,03180-802,2001-10-17,10377.24,Boa Vista,São Paulo
3544,Dr. João Guilherme Dias,37,01800-002,1988-02-18,11312.79,Bela Vista,São Paulo
3545,Julia da Conceição,69,04922-931,1955-09-15,2656.5,Pinheiros,São Paulo
3546,Stephany Aparecida,45,03955-435,1979-08-31,2046.97,Liberdade,São Paulo
3547,Nathan Teixeira,62,04362-474,1962-09-02,10877.16,Bela Vista,São Paulo
3548,Sra. Cecilia Pastor,61,02618-377,1963-06-24,2586.21,Liberdade,São Paulo
3549,Ryan da Rocha,60,04029-983,1964-06-24,11510.7,Vila Nova Conceição,São Paulo
3550,Marina Rocha,27,03143-040,1998-03-01,12212.95,Liberdade,São Paulo
3551,Joana Porto,19,01918-322,2005-12-15,2956.56,Vila Nova Conceição,São Paulo
3552,Valentim Dias,18,04704-571,2006-08-11,2148.87,Bela Vista,São Paulo
3553,Thomas da Paz,21,03288-707,2004-01-04,2872.7,Liberdade,São Paulo
3554,Emanuella Nascimento,30,03022-657,1994-05-08,8951.95,Bela Vista,São Paulo
3555,Ravi Caldeira,27,01102-350,1998-02-17,12464.92,Bela Vista,São Paulo
3556,José Vargas,43,04969-113,1982-03-17,2793.76,Jardim América,São Paulo
3557,Benjamin Teixeira,54,05210-293,1970-08-24,2028.4,Centro,São Paulo
3558,Davi Oliveira,49,05819-975,1975-10-02,10837.88,Liberdade,São Paulo
3559,Isaac Macedo,68,03018-727,1956-06-25,9805.23,Itaim Bibi,São Paulo
3560,Dra. Alexia Montenegro,63,01981-153,1962-03-27,11828.02,Centro,São Paulo
3561,Henry Montenegro,70,01945-650,1955-03-02,11709.71,Pinheiros,São Paulo
3562,Nicole Abreu,69,04768-807,1956-03-24,18663.01,Bela Vista,São Paulo
3563,João Lucas da Cruz,68,05594-039,1956-08-25,2677.87,Centro,São Paulo
3564,Eduarda Fernandes,60,01833-896,1965-02-28,2052.79,Itaim Bibi,São Paulo
3565,Vitória da Rosa,28,01019-849,1996-06-03,2742.08,Mooca,São Paulo
3566,Anna Liz Nogueira,20,04476-165,2004-09-20,1826.02,Pinheiros,São Paulo
3567,Srta. Maria Luísa Castro,30,01446-247,1994-06-14,2095.04,Pinheiros,São Paulo
3568,Dra. Lavínia Gonçalves,51,05785-007,1973-09-27,1996.4,Mooca,São Paulo
3569,Augusto Cunha,26,03800-191,1999-04-06,2215.8,Jardim América,São Paulo
3570,Clarice Ramos,33,04670-400,1992-03-07,9667.37,Vila Nova Conceição,São Paulo
3571,Bernardo da Paz,34,05748-602,1990-11-08,10539.44,Mooca,São Paulo
3572,Sabrina Macedo,43,02325-024,1982-04-13,2143.2,Bela Vista,São Paulo
3573,Sra. Nicole Almeida,58,05694-217,1966-12-03,2542.8,Boa Vista,São Paulo
3574,Milena Campos,41,01487-035,1983-06-08,10432.5,Vila Nova Conceição,São Paulo
3575,Apollo Viana,69,04871-367,1956-01-11,12639.26,Pinheiros,São Paulo
3576,Luara Nogueira,33,02233-071,1991-11-24,12235.24,Liberdade,São Paulo
3577,Bernardo Pinto,26,01166-714,1998-12-16,1668.39,Mooca,São Paulo
3578,Giovanna da Luz,65,01098-973,1960-02-01,2765.28,Mooca,São Paulo
3579,Dra. Kamilly Gonçalves,18,05289-129,2006-11-14,8313.75,Bela Vista,São Paulo
3580,Matheus Ferreira,32,04486-040,1992-09-23,14003.41,Mooca,São Paulo
3581,Yan Rodrigues,69,03677-091,1955-12-23,1628.99,Centro,São Paulo
3582,Miguel Sales,31,01468-349,1994-03-13,10580.65,Jardim América,São Paulo
3583,Ana Luiza Cavalcanti,61,03449-175,1963-06-24,1631.5,Liberdade,São Paulo
3584,Camila Rodrigues,70,03924-271,1954-07-15,2100.17,Santana,São Paulo
3585,Elisa Camargo,58,05354-363,1966-07-28,2195.43,Vila Nova Conceição,São Paulo
3586,Kaique Azevedo,67,04513-781,1957-11-13,2122.76,Pinheiros,São Paulo
3587,Pietro Pacheco,57,04779-391,1968-03-04,2574.31,Itaim Bibi,São Paulo
3588,Liam Cavalcante,31,02707-251,1993-09-01,15486.12,Liberdade,São Paulo
3589,Ryan Alves,23,01379-700,2002-03-23,10759.8,Mooca,São Paulo
3590,Emanuella Abreu,65,01703-969,1960-03-01,8035.4,Vila Nova Conceição,São Paulo
3591,Alícia Martins,67,01543-520,1958-05-12,2948.62,Itaim Bibi,São Paulo
3592,Guilherme Duarte,30,04633-656,1994-09-21,1995.51,Itaim Bibi,São Paulo
3593,Maria Sophia Castro,44,01112-040,1980-12-14,12974.03,Vila Nova Conceição,São Paulo
3594,Augusto Moraes,21,05585-572,2003-05-29,1561.87,Santana,São Paulo
3595,Cauã Castro,44,02974-955,1980-06-19,7842.89,Bela Vista,São Paulo
3596,Breno Macedo,42,03122-769,1982-12-24,15172.29,Centro,São Paulo
3597,Mariana da Mata,30,02514-841,1995-03-13,12176.33,Liberdade,São Paulo
3598,Maria Sophia Moraes,42,03335-272,1983-01-12,12022.89,Boa Vista,São Paulo
3599,Dra. Maria Clara Farias,57,04640-116,1967-11-02,11144.24,Centro,São Paulo
3600,Emanuella Sales,49,02330-596,1975-12-15,3161.34,Itaim Bibi,São Paulo
3601,Laís Carvalho,27,02476-736,1997-11-08,8855.34,Bela Vista,São Paulo
3602,Yuri Nogueira,66,05302-481,1959-03-04,2868.45,Boa Vista,São Paulo
3603,Aurora Rocha,25,04646-302,1999-12-04,9938.29,Pinheiros,São Paulo
3604,Luiz Henrique Montenegro,38,03735-530,1987-01-28,2277.79,Boa Vista,São Paulo
3605,Isabella Pastor,52,03274-207,1973-01-27,1892.75,Boa Vista,São Paulo
3606,Juliana Mendes,19,03806-234,2005-07-27,2370.5,Pinheiros,São Paulo
3607,Marcela Cavalcante,65,03903-756,1959-06-19,14098.27,Liberdade,São Paulo
3608,João Guilherme Aragão,46,04884-679,1978-12-21,2733.57,Liberdade,São Paulo
3609,Ana Laura Oliveira,71,04156-516,1954-05-05,12081.45,Bela Vista,São Paulo
3610,Maria Liz Nogueira,58,05282-402,1967-01-19,7739.62,Bela Vista,São Paulo
3611,Lara Brito,23,03394-743,2001-06-13,10730.29,Pinheiros,São Paulo
3612,Ana Sophia da Conceição,69,01317-714,1956-04-02,2036.06,Santana,São Paulo
3613,Vitor Hugo Lima,26,04169-019,1998-12-07,2188.27,Itaim Bibi,São Paulo
3614,Alícia Pastor,42,04136-236,1982-08-26,3208.09,Liberdade,São Paulo
3615,Liam Dias,61,03158-290,1964-04-01,2181.12,Boa Vista,São Paulo
3616,Bella Fernandes,39,05866-483,1986-04-05,11876.99,Centro,São Paulo
3617,Gabrielly Vasconcelos,35,05907-801,1989-07-07,9081.17,Santana,São Paulo
3618,Oliver da Costa,27,03369-507,1998-04-06,16053.81,Liberdade,São Paulo
3619,Rafael Lopes,58,02267-392,1966-08-23,16668.11,Pinheiros,São Paulo
3620,Srta. Carolina Santos,26,04237-629,1998-12-12,12364.97,Santana,São Paulo
3621,Dr. Enzo Gabriel Silva,42,03085-738,1983-01-25,2577.03,Santana,São Paulo
3622,Raul Fonseca,30,05558-041,1994-08-30,2339.05,Itaim Bibi,São Paulo
3623,Bryan Câmara,36,02615-699,1989-03-18,2759.16,Jardim América,São Paulo
3624,Rafael Jesus,29,05202-247,1995-09-07,7141.92,Bela Vista,São Paulo
3625,Erick da Cunha,62,03536-623,1962-11-03,7799.44,Pinheiros,São Paulo
3626,Léo Rios,30,01580-360,1994-09-17,1933.42,Centro,São Paulo
3627,Henry Souza,48,02622-865,1977-05-05,13131.78,Vila Nova Conceição,São Paulo
3628,Vicente Rios,28,05419-073,1997-01-09,8615.49,Pinheiros,São Paulo
3629,Luiza Câmara,46,01604-018,1978-08-30,6354.82,Bela Vista,São Paulo
3630,Maria Fernanda Moura,18,05176-360,2006-10-25,10101.3,Santana,São Paulo
3631,Vitor Gabriel Moreira,56,01445-620,1968-11-07,12428.0,Itaim Bibi,São Paulo
3632,João Gabriel Fernandes,18,04981-736,2006-11-25,11270.54,Pinheiros,São Paulo
3633,Maria Júlia Viana,25,02616-299,1999-05-25,2944.65,Boa Vista,São Paulo
3634,Raul da Mota,44,04016-775,1980-09-08,11691.54,Bela Vista,São Paulo
3635,Otto Montenegro,26,03678-756,1999-01-29,1871.45,Centro,São Paulo
3636,Natália Silveira,63,01044-074,1961-09-17,2091.89,Liberdade,São Paulo
3637,Sr. Erick da Cruz,54,02756-909,1970-12-11,11912.64,Pinheiros,São Paulo
3638,Marcos Vinicius Cassiano,60,04677-066,1965-01-20,14194.28,Boa Vista,São Paulo
3639,Bento Cunha,50,04764-912,1974-12-14,2599.88,Mooca,São Paulo
3640,Sra. Ana Beatriz Machado,67,03998-974,1958-02-03,10102.54,Centro,São Paulo
3641,Allana da Rosa,33,01833-403,1991-12-06,2555.76,Itaim Bibi,São Paulo
3642,Sr. Noah Barros,32,03963-103,1992-09-26,2453.93,Mooca,São Paulo
3643,Lorenzo Abreu,64,04316-834,1960-09-29,12133.02,Jardim América,São Paulo
3644,João Felipe da Luz,55,02277-181,1969-06-23,14709.49,Liberdade,São Paulo
3645,Davi Vargas,49,03503-547,1976-03-06,14143.08,Mooca,São Paulo
3646,Juliana Nogueira,37,03088-789,1988-01-03,1958.56,Centro,São Paulo
3647,Bruno Jesus,24,02911-820,2000-12-25,9515.94,Boa Vista,São Paulo
3648,Dr. José Correia,40,05189-223,1984-05-09,2520.67,Mooca,São Paulo
3649,Dr. Felipe Pires,37,04818-536,1987-06-02,8836.93,Boa Vista,São Paulo
3650,Melina Pires,42,03968-125,1982-07-16,12676.84,Bela Vista,São Paulo
3651,Danilo Cirino,51,03728-786,1974-05-02,2047.89,Boa Vista,São Paulo
3652,Sara Novaes,19,03254-749,2005-12-21,1880.61,Bela Vista,São Paulo
3653,Gael Henrique da Paz,24,02935-476,2000-05-24,8874.57,Mooca,São Paulo
3654,Sr. Luan Marques,42,04541-240,1982-08-05,2936.61,Pinheiros,São Paulo
3655,Sr. Francisco Fernandes,24,02290-973,2000-12-11,2172.54,Jardim América,São Paulo
3656,Thomas Garcia,44,01277-247,1980-12-01,11926.12,Pinheiros,São Paulo
3657,Lorena Nunes,21,03814-381,2004-01-27,2046.4,Itaim Bibi,São Paulo
3658,Mateus Ferreira,33,04924-151,1991-08-23,9995.02,Centro,São Paulo
3659,Guilherme da Rosa,27,05838-642,1997-08-18,11360.9,Centro,São Paulo
3660,Sra. Maria Isis da Costa,61,01747-504,1963-12-18,11983.1,Santana,São Paulo
3661,Henry Gabriel Cavalcanti,52,03600-414,1972-09-27,16527.1,Itaim Bibi,São Paulo
3662,Zoe Siqueira,38,03168-380,1986-07-09,2197.42,Vila Nova Conceição,São Paulo
3663,Lunna da Paz,55,05520-393,1969-08-15,10164.97,Santana,São Paulo
3664,Bella da Luz,34,05034-303,1991-02-09,2453.84,Santana,São Paulo
3665,Jade Ferreira,40,04804-366,1984-10-31,12641.64,Santana,São Paulo
3666,Eloá Azevedo,38,02693-942,1986-07-04,2070.82,Bela Vista,São Paulo
3667,Dr. Luan da Conceição,30,05104-671,1994-10-14,1929.33,Bela Vista,São Paulo
3668,Joana Souza,51,01023-000,1973-11-20,12133.26,Bela Vista,São Paulo
3669,Pietro Novaes,47,02511-349,1978-03-02,2543.85,Liberdade,São Paulo
3670,Olívia Costa,52,05661-043,1973-04-06,13460.32,Liberdade,São Paulo
3671,Dr. Marcelo Sampaio,25,03624-245,2000-04-17,1500.13,Liberdade,São Paulo
3672,Maria Helena Borges,48,04530-600,1976-07-10,11715.65,Mooca,São Paulo
3673,Bella Cunha,62,04440-938,1962-11-06,10047.77,Bela Vista,São Paulo
3674,Kevin Aparecida,59,02961-735,1966-05-12,14648.68,Itaim Bibi,São Paulo
3675,João Gabriel Cunha,47,01885-916,1977-06-12,10582.76,Jardim América,São Paulo
3676,Pedro Lucas Araújo,70,02334-198,1954-08-30,7573.77,Pinheiros,São Paulo
3677,José Pedro Ribeiro,30,03442-023,1995-01-18,10609.11,Pinheiros,São Paulo
3678,Julia Santos,28,04426-520,1997-03-01,3119.6,Boa Vista,São Paulo
3679,Luan Pacheco,24,04648-196,2000-09-25,10730.28,Mooca,São Paulo
3680,Luiz Felipe Novaes,45,04823-567,1979-06-01,2793.93,Santana,São Paulo
3681,Dr. Valentim Barbosa,44,04510-288,1981-04-19,12860.34,Centro,São Paulo
3682,Maya das Neves,22,03947-576,2003-01-18,8080.03,Liberdade,São Paulo
3683,Dr. Davi Lucas Rezende,43,01351-086,1982-04-10,9668.21,Pinheiros,São Paulo
3684,Dra. Larissa Moraes,40,04989-697,1984-11-15,9639.47,Itaim Bibi,São Paulo
3685,Sr. Nicolas Marques,32,05254-332,1992-12-25,2165.64,Jardim América,São Paulo
3686,Mariana Nogueira,64,03903-398,1960-10-18,9237.78,Bela Vista,São Paulo
3687,Davi Lucas Vargas,56,01704-921,1968-09-12,2713.32,Liberdade,São Paulo
3688,Carlos Eduardo Cavalcante,19,01083-462,2005-08-05,1648.89,Pinheiros,São Paulo
3689,Benjamim Carvalho,33,02473-990,1991-08-26,2009.13,Santana,São Paulo
